32,0.30455217,1,0.2421875,0.01953125,0,0.0508461
32,0.3036475,1,0.2421875,0.01953125,0,0.10354564
32,0.3087666,1,0.2421875,0.01953125,0,0.1561302
32,0.29977703,1,0.2421875,0.01953125,0,0.2085472
32,0.3032834,1,0.2421875,0.01953125,0,0.26112273
32,0.29924622,1,0.2421875,0.01953125,0,0.31370768
32,0.30629957,1,0.2421875,0.01953125,0,0.36624438
32,0.30290294,1,0.2421875,0.01953125,0,0.4188165
32,0.3006034,1,0.2421875,0.01953125,0,0.4712096
32,0.29984784,1,0.2421875,0.01953125,0,0.5237949
32,0.29908392,1,0.2421875,0.01953125,0,0.57648474
32,0.30075452,1,0.2421875,0.01953125,0,0.62914884
32,0.30333817,1,0.2421875,0.01953125,0,0.68169427
32,0.30427194,1,0.2421875,0.01953125,0,0.7341595
32,0.30336004,1,0.2421875,0.01953125,0,0.78667706
32,0.2960332,1,0.2421875,0.01953125,0,0.8392191
32,0.3037259,1,0.2421875,0.01953125,0,0.891696
32,0.30212677,1,0.2421875,0.01953125,0,0.94416505
32,0.2994106,1,0.2421875,0.01953125,0,0.99669504
32,0.29594043,1,0.2421875,0.01953125,0,1
32,0.30511573,1,0.2421875,0.01953125,0,1
32,0.30102277,1,0.2421875,0.01953125,0,1
32,0.29972893,1,0.2421875,0.01953125,0,1
32,0.30386102,1,0.2421875,0.01953125,0,1
32,0.3021307,1,0.2421875,0.01953125,0,1
32,0.2996073,1,0.2421875,0.01953125,0,1
32,0.29855224,1,0.2421875,0.01953125,0,1
32,0.3060338,1,0.2421875,0.01953125,0,1
32,0.30138585,1,0.2421875,0.01953125,0.81039083,0
32,0.29930952,1,0.2421875,0.01953125,0.0190857,0
32,0.3045704,1,0.2421875,0.01953125,0.013243973,0
32,0.29845405,1,0.2421875,0.01953125,0.02259434,0
32,0.30250287,1,0.2421875,0.01953125,0,0.050778497
32,0.29941687,1,0.2421875,0.01953125,0,0.10331067
32,0.30174524,1,0.2421875,0.01953125,0,0.15586533
32,0.30014786,1,0.2421875,0.01953125,0,0.20850775
32,0.30419487,1,0.2421875,0.01953125,0,0.2607589
32,0.30265296,1,0.2421875,0.01953125,0,0.3129869
32,0.29902157,1,0.2421875,0.01953125,0,0.36543518
32,0.30387422,1,0.2421875,0.01953125,0,0.41789183
32,0.29823792,1,0.2421875,0.01953125,0,0.47048703
32,0.30122927,1,0.2421875,0.01953125,0,0.523198
32,0.30006766,1,0.2421875,0.01953125,0,0.57579297
32,0.29958934,1,0.2421875,0.01953125,0,0.6284632
32,0.2986041,1,0.2421875,0.01953125,0,0.6808393
32,0.29648656,1,0.2421875,0.01953125,0,0.7335321
32,0.30135053,1,0.2421875,0.01953125,0,0.7862109
32,0.30117244,1,0.2421875,0.01953125,0,0.8389101
32,0.303754,1,0.2421875,0.01953125,0,0.8914999
32,0.3000341,1,0.2421875,0.01953125,0,0.9440551
32,0.29878542,1,0.2421875,0.01953125,0,0.99649984
32,0.30300286,1,0.2421875,0.01953125,0,1
32,0.29160386,1,0.2421875,0.01953125,0,1
32,0.3029854,1,0.2421875,0.01953125,0,1
32,0.3057667,1,0.2421875,0.01953125,0,1
32,0.3045904,1,0.2421875,0.01953125,0,1
32,0.29949522,1,0.2421875,0.01953125,0,1
32,0.29718566,1,0.2421875,0.01953125,0,1
32,0.30232963,1,0.2421875,0.01953125,0,1
32,0.30188942,1,0.2421875,0.01953125,0,1
32,0.30017957,1,0.2421875,0.01953125,0,1
32,0.29830313,1,0.2421875,0.01953125,0,1
32,0.30179024,1,0.2421875,0.01953125,0,1
32,0.2942346,1,0.2421875,0.01953125,0,1
32,0.30241454,1,0.2421875,0.01953125,0,1
32,0.30866483,1,0.2421875,0.01953125,0,1
32,0.29749173,1,0.2421875,0.01953125,0,1
32,0.3017593,1,0.2421875,0.01953125,0,1
32,0.30142048,1,0.2421875,0.01953125,0,1
32,0.30323154,1,0.2421875,0.01953125,0,1
32,0.2991797,1,0.2421875,0.01953125,0,1
32,0.3032719,1,0.2421875,0.01953125,0,1
32,0.3049406,1,0.2421875,0.01953125,0,1
32,0.30737656,1,0.2421875,0.01953125,0,1
32,0.303177,1,0.2421875,0.01953125,0,1
32,0.29944426,1,0.2421875,0.01953125,0,1
32,0.29659465,1,0.2421875,0.01953125,0,1
32,0.30581045,1,0.2421875,0.01953125,0,1
32,0.3009628,1,0.2421875,0.01953125,0,1
32,0.29486862,1,0.2421875,0.01953125,0,1
32,0.30405894,1,0.2421875,0.01953125,0,1
32,0.30278498,1,0.2421875,0.01953125,0,1
32,0.29809326,1,0.2421875,0.01953125,0,1
32,0.3056808,1,0.2421875,0.01953125,0,1
32,0.30890855,1,0.2421875,0.01953125,0,1
32,0.30291206,1,0.2421875,0.01953125,0,1
32,0.30381787,1,0.2421875,0.01953125,0,1
32,0.30261955,1,0.2421875,0.01953125,0,1
32,0.30144337,1,0.2421875,0.01953125,0,1
32,0.2931609,1,0.2421875,0.01953125,0,1
32,0.3015456,1,0.2421875,0.01953125,0,1
32,0.30371484,1,0.2421875,0.01953125,0,1
32,0.30306643,1,0.2421875,0.01953125,0,1
32,0.29982775,1,0.2421875,0.01953125,0,1
32,0.30174467,1,0.2421875,0.01953125,0,1
32,0.303963,1,0.2421875,0.01953125,0,1
32,0.30038536,1,0.2421875,0.01953125,0,1
32,0.30520207,1,0.2421875,0.01953125,0,1
32,0.3013335,1,0.2421875,0.01953125,0,1
32,0.3060898,1,0.2421875,0.01953125,0,1
32,0.30319127,1,0.2421875,0.01953125,0,1
32,0.29831114,1,0.2421875,0.01953125,0,1
32,0.30511117,1,0.2421875,0.01953125,0,1
32,0.310134,1,0.2421875,0.01953125,0,1
32,0.30396914,1,0.2421875,0.01953125,0,1
32,0.29440087,1,0.2421875,0.01953125,0,1
32,0.30224714,1,0.2421875,0.01953125,0,1
32,0.29788357,1,0.2421875,0.01953125,0,1
32,0.3028032,1,0.2421875,0.01953125,0,1
32,0.30619884,1,0.2421875,0.01953125,0,1
32,0.3075669,1,0.2421875,0.01953125,0,1
32,0.3075502,1,0.2421875,0.01953125,0,1
32,0.29738408,1,0.2421875,0.01953125,0,1
32,0.3045114,1,0.2421875,0.01953125,0,1
32,0.29877266,1,0.2421875,0.01953125,0,1
32,0.30432123,1,0.2421875,0.01953125,0,1
32,0.30523178,1,0.2421875,0.01953125,0,1
32,0.3044806,1,0.2421875,0.01953125,0,1
32,0.30321562,1,0.2421875,0.01953125,0,1
